"SCARS - Ponca C", "DMR", "12.5", "449.750000", "444.750000", "-NULL-", "NORMAL", "Color Code Free", "Low", "Low", "360", "0", "HIGH", "No", "No", "No", "No", "Yes", "000.0", "000.0", "180", "DTMF-2", "DTMF-2", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "Local SCARS", "NONE", "1", "NONE", "16", "2"
"Cent OK - Ponca ", "DMR", "12.5", "449.750000", "444.750000", "-NULL-", "NORMAL", "Color Code Free", "Low", "Low", "360", "0", "HIGH", "No", "No", "No", "No", "Yes", "000.0", "000.0", "180", "DTMF-2", "DTMF-2", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "BM C OK", "NONE", "1", "NONE", "16", "2"
"East OK - Ponca ", "DMR", "12.5", "449.750000", "444.750000", "-NULL-", "NORMAL", "Color Code Free", "Low", "Low", "360", "0", "HIGH", "No", "No", "No", "No", "Yes", "000.0", "000.0", "180", "DTMF-2", "DTMF-2", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "BM E OK", "NONE", "1", "NONE", "16", "2"
"Okla -  Ponca Ci", "DMR", "12.5", "449.750000", "444.750000", "-NULL-", "NORMAL", "Color Code Free", "Low", "Low", "360", "0", "HIGH", "No", "No", "No", "No", "Yes", "000.0", "000.0", "180", "DTMF-2", "DTMF-2", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "BM OK", "NONE", "1", "NONE", "16", "2"
"Region 5-Ponca C", "DMR", "12.5", "449.750000", "444.750000", "-NULL-", "NORMAL", "Color Code Free", "Low", "Low", "360", "0", "HIGH", "No", "No", "No", "No", "Yes", "000.0", "000.0", "180", "DTMF-2", "DTMF-2", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "Call Region 5", "NONE", "1", "NONE", "16", "1"
"US - Ponca City", "DMR", "12.5", "449.750000", "444.750000", "-NULL-", "NORMAL", "Color Code Free", "Low", "Low", "360", "0", "HIGH", "No", "No", "No", "No", "Yes", "000.0", "000.0", "180", "DTMF-2", "DTMF-2", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "US", "NONE", "1", "NONE", "16", "1"
"TAC 310 - Ponca ", "DMR", "12.5", "449.750000", "444.750000", "-NULL-", "NORMAL", "Color Code Free", "Low", "Low", "360", "0", "HIGH", "No", "No", "No", "No", "Yes", "000.0", "000.0", "180", "DTMF-2", "DTMF-2", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "NA - TAC 310", "NONE", "1", "NONE", "16", "1"
"TAC 311 - Ponca ", "DMR", "12.5", "449.750000", "444.750000", "-NULL-", "NORMAL", "Color Code Free", "Low", "Low", "360", "0", "HIGH", "No", "No", "No", "No", "Yes", "000.0", "000.0", "180", "DTMF-2", "DTMF-2", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "NA - TAC 311", "NONE", "1", "NONE", "16", "1"
"TAC 312 - Ponca ", "DMR", "12.5", "449.750000", "444.750000", "-NULL-", "NORMAL", "Color Code Free", "Low", "Low", "360", "0", "HIGH", "No", "No", "No", "No", "Yes", "000.0", "000.0", "180", "DTMF-2", "DTMF-2", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "NA - TAC 312", "NONE", "1", "NONE", "16", "1"
"WW-Eng - Ponca C", "DMR", "12.5", "449.750000", "444.750000", "-NULL-", "NORMAL", "Color Code Free", "Low", "Low", "360", "0", "HIGH", "No", "No", "No", "No", "Yes", "000.0", "000.0", "180", "DTMF-2", "DTMF-2", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "English", "NONE", "1", "NONE", "16", "1"
"Parrot - Ponca C", "DMR", "12.5", "449.750000", "444.750000", "-NULL-", "NORMAL", "Color Code Free", "Low", "Low", "360", "0", "HIGH", "No", "No", "No", "No", "No", "000.0", "000.0", "180", "DTMF-2", "DTMF-2", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "BM Parrot", "NONE", "1", "NONE", "16", "1"
"Local 2 - Granit", "DMR", "12.5", "447.075000", "442.075000", "-NULL-", "NORMAL", "Color Code Free", "Low", "Low", "360", "0", "HIGH", "No", "No", "No", "No", "Yes", "000.0", "000.0", "180", "DTMF-2", "DTMF-2", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "LCL 2", "NONE", "1", "NONE", "16", "2"
"Local 9 - Granit", "DMR", "12.5", "447.075000", "442.075000", "-NULL-", "NORMAL", "Color Code Free", "Low", "Low", "360", "0", "HIGH", "No", "No", "No", "No", "Yes", "000.0", "000.0", "180", "DTMF-2", "DTMF-2", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "Local 9 Reflectr", "NONE", "1", "NONE", "16", "2"
"SCARS - Granite", "DMR", "12.5", "447.075000", "442.075000", "-NULL-", "NORMAL", "Color Code Free", "Low", "Low", "360", "0", "HIGH", "No", "No", "No", "No", "Yes", "000.0", "000.0", "180", "DTMF-2", "DTMF-2", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "Local SCARS", "NONE", "1", "NONE", "16", "2"
"Cent OK - Granit", "DMR", "12.5", "447.075000", "442.075000", "-NULL-", "NORMAL", "Color Code Free", "Low", "Low", "360", "0", "HIGH", "No", "No", "No", "No", "Yes", "000.0", "000.0", "180", "DTMF-2", "DTMF-2", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "BM C OK", "NONE", "1", "NONE", "16", "2"
"East OK - Granit", "DMR", "12.5", "447.075000", "442.075000", "-NULL-", "NORMAL", "Color Code Free", "Low", "Low", "360", "0", "HIGH", "No", "No", "No", "No", "Yes", "000.0", "000.0", "180", "DTMF-2", "DTMF-2", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "BM E OK", "NONE", "1", "NONE", "16", "2"
"Okla -  Granite", "DMR", "12.5", "447.075000", "442.075000", "-NULL-", "NORMAL", "Color Code Free", "Low", "Low", "360", "0", "HIGH", "No", "No", "No", "No", "Yes", "000.0", "000.0", "180", "DTMF-2", "DTMF-2", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "BM OK", "NONE", "1", "NONE", "16", "2"
"Region 5-Granite", "DMR", "12.5", "447.075000", "442.075000", "-NULL-", "NORMAL", "Color Code Free", "Low", "Low", "360", "0", "HIGH", "No", "No", "No", "No", "Yes", "000.0", "000.0", "180", "DTMF-2", "DTMF-2", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "Call Region 5", "NONE", "1", "NONE", "16", "1"
"US - Granite", "DMR", "12.5", "447.075000", "442.075000", "-NULL-", "NORMAL", "Color Code Free", "Low", "Low", "360", "0", "HIGH", "No", "No", "No", "No", "Yes", "000.0", "000.0", "180", "DTMF-2", "DTMF-2", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "US", "NONE", "1", "NONE", "16", "1"
"TAC 310 - Granit", "DMR", "12.5", "447.075000", "442.075000", "-NULL-", "NORMAL", "Color Code Free", "Low", "Low", "360", "0", "HIGH", "No", "No", "No", "No", "Yes", "000.0", "000.0", "180", "DTMF-2", "DTMF-2", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "NA - TAC 310", "NONE", "1", "NONE", "16", "1"
"TAC 311 - Granit", "DMR", "12.5", "447.075000", "442.075000", "-NULL-", "NORMAL", "Color Code Free", "Low", "Low", "360", "0", "HIGH", "No", "No", "No", "No", "Yes", "000.0", "000.0", "180", "DTMF-2", "DTMF-2", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "NA - TAC 311", "NONE", "1", "NONE", "16", "1"
"TAC 312 - Granit", "DMR", "12.5", "447.075000", "442.075000", "-NULL-", "NORMAL", "Color Code Free", "Low", "Low", "360", "0", "HIGH", "No", "No", "No", "No", "Yes", "000.0", "000.0", "180", "DTMF-2", "DTMF-2", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "NA - TAC 312", "NONE", "1", "NONE", "16", "1"
"WW-Eng - Granite", "DMR", "12.5", "447.075000", "442.075000", "-NULL-", "NORMAL", "Color Code Free", "Low", "Low", "360", "0", "HIGH", "No", "No", "No", "No", "Yes", "000.0", "000.0", "180", "DTMF-2", "DTMF-2", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "English", "NONE", "1", "NONE", "16", "1"
"Parrot - Granite", "DMR", "12.5", "447.075000", "442.075000", "-NULL-", "NORMAL", "Color Code Free", "Low", "Low", "360", "0", "HIGH", "No", "No", "No", "No", "No", "000.0", "000.0", "180", "DTMF-2", "DTMF-2", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "BM Parrot", "NONE", "1", "NONE", "16", "1"
"Local 2 - Mounds", "DMR", "12.5", "449.850000", "444.850000", "-NULL-", "NORMAL", "Color Code Free", "Low", "Low", "360", "0", "HIGH", "No", "No", "No", "No", "Yes", "000.0", "000.0", "180", "DTMF-2", "DTMF-2", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "LCL 2", "NONE", "1", "NONE", "16", "2"
"Local 9 - Mounds", "DMR", "12.5", "449.850000", "444.850000", "-NULL-", "NORMAL", "Color Code Free", "Low", "Low", "360", "0", "HIGH", "No", "No", "No", "No", "Yes", "000.0", "000.0", "180", "DTMF-2", "DTMF-2", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "Local 9 Reflectr", "NONE", "1", "NONE", "16", "2"
"SCARS - Mounds", "DMR", "12.5", "449.850000", "444.850000", "-NULL-", "NORMAL", "Color Code Free", "Low", "Low", "360", "0", "HIGH", "No", "No", "No", "No", "Yes", "000.0", "000.0", "180", "DTMF-2", "DTMF-2", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "Local SCARS", "NONE", "1", "NONE", "16", "2"
"Cent OK - Mounds", "DMR", "12.5", "449.850000", "444.850000", "-NULL-", "NORMAL", "Color Code Free", "Low", "Low", "360", "0", "HIGH", "No", "No", "No", "No", "Yes", "000.0", "000.0", "180", "DTMF-2", "DTMF-2", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "BM C OK", "NONE", "1", "NONE", "16", "2"
"East OK - Mounds", "DMR", "12.5", "449.850000", "444.850000", "-NULL-", "NORMAL", "Color Code Free", "Low", "Low", "360", "0", "HIGH", "No", "No", "No", "No", "Yes", "000.0", "000.0", "180", "DTMF-2", "DTMF-2", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "BM E OK", "NONE", "1", "NONE", "16", "2"
"Okla -  Mounds", "DMR", "12.5", "449.850000", "444.850000", "-NULL-", "NORMAL", "Color Code Free", "Low", "Low", "360", "0", "HIGH", "No", "No", "No", "No", "Yes", "000.0", "000.0", "180", "DTMF-2", "DTMF-2", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "BM OK", "NONE", "1", "NONE", "16", "2"
"Region 5-Mounds", "DMR", "12.5", "449.850000", "444.850000", "-NULL-", "NORMAL", "Color Code Free", "Low", "Low", "360", "0", "HIGH", "No", "No", "No", "No", "Yes", "000.0", "000.0", "180", "DTMF-2", "DTMF-2", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "Call Region 5", "NONE", "1", "NONE", "16", "1"
"US - Mounds", "DMR", "12.5", "449.850000", "444.850000", "-NULL-", "NORMAL", "Color Code Free", "Low", "Low", "360", "0", "HIGH", "No", "No", "No", "No", "Yes", "000.0", "000.0", "180", "DTMF-2", "DTMF-2", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "US", "NONE", "1", "NONE", "16", "1"
"TAC 310 - Mounds", "DMR", "12.5", "449.850000", "444.850000", "-NULL-", "NORMAL", "Color Code Free", "Low", "Low", "360", "0", "HIGH", "No", "No", "No", "No", "Yes", "000.0", "000.0", "180", "DTMF-2", "DTMF-2", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "NA - TAC 310", "NONE", "1", "NONE", "16", "1"
"TAC 311 - Mounds", "DMR", "12.5", "449.850000", "444.850000", "-NULL-", "NORMAL", "Color Code Free", "Low", "Low", "360", "0", "HIGH", "No", "No", "No", "No", "Yes", "000.0", "000.0", "180", "DTMF-2", "DTMF-2", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "NA - TAC 311", "NONE", "1", "NONE", "16", "1"
"TAC 312 - Mounds", "DMR", "12.5", "449.850000", "444.850000", "-NULL-", "NORMAL", "Color Code Free", "Low", "Low", "360", "0", "HIGH", "No", "No", "No", "No", "Yes", "000.0", "000.0", "180", "DTMF-2", "DTMF-2", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "NA - TAC 312", "NONE", "1", "NONE", "16", "1"
"WW-Eng - Mounds", "DMR", "12.5", "449.850000", "444.850000", "-NULL-", "NORMAL", "Color Code Free", "Low", "Low", "360", "0", "HIGH", "No", "No", "No", "No", "Yes", "000.0", "000.0", "180", "DTMF-2", "DTMF-2", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "English", "NONE", "1", "NONE", "16", "1"
"Parrot - Mounds", "DMR", "12.5", "449.850000", "444.850000", "-NULL-", "NORMAL", "Color Code Free", "Low", "Low", "360", "0", "HIGH", "No", "No", "No", "No", "No", "000.0", "000.0", "180", "DTMF-2", "DTMF-2", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "BM Parrot", "NONE", "1", "NONE", "16", "1"
"Local 2 - Leonar", "DMR", "12.5", "448.650000", "443.650000", "-NULL-", "NORMAL", "Color Code Free", "Low", "Low", "360", "0", "HIGH", "No", "No", "No", "No", "Yes", "000.0", "000.0", "180", "DTMF-2", "DTMF-2", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "LCL 2", "NONE", "1", "NONE", "16", "2"
"Local 9 - Leonar", "DMR", "12.5", "448.650000", "443.650000", "-NULL-", "NORMAL", "Color Code Free", "Low", "Low", "360", "0", "HIGH", "No", "No", "No", "No", "Yes", "000.0", "000.0", "180", "DTMF-2", "DTMF-2", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "Local 9 Reflectr", "NONE", "1", "NONE", "16", "2"
"SCARS - Leonard", "DMR", "12.5", "448.650000", "443.650000", "-NULL-", "NORMAL", "Color Code Free", "Low", "Low", "360", "0", "HIGH", "No", "No", "No", "No", "Yes", "000.0", "000.0", "180", "DTMF-2", "DTMF-2", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "Local SCARS", "NONE", "1", "NONE", "16", "2"
"Cent OK - Leonar", "DMR", "12.5", "448.650000", "443.650000", "-NULL-", "NORMAL", "Color Code Free", "Low", "Low", "360", "0", "HIGH", "No", "No", "No", "No", "Yes", "000.0", "000.0", "180", "DTMF-2", "DTMF-2", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "BM C OK", "NONE", "1", "NONE", "16", "2"
"East OK - Leonar", "DMR", "12.5", "448.650000", "443.650000", "-NULL-", "NORMAL", "Color Code Free", "Low", "Low", "360", "0", "HIGH", "No", "No", "No", "No", "Yes", "000.0", "000.0", "180", "DTMF-2", "DTMF-2", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "BM E OK", "NONE", "1", "NONE", "16", "2"
"Okla -  Leonard", "DMR", "12.5", "448.650000", "443.650000", "-NULL-", "NORMAL", "Color Code Free", "Low", "Low", "360", "0", "HIGH", "No", "No", "No", "No", "Yes", "000.0", "000.0", "180", "DTMF-2", "DTMF-2", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "BM OK", "NONE", "1", "NONE", "16", "2"
"Region 5-Leonard", "DMR", "12.5", "448.650000", "443.650000", "-NULL-", "NORMAL", "Color Code Free", "Low", "Low", "360", "0", "HIGH", "No", "No", "No", "No", "Yes", "000.0", "000.0", "180", "DTMF-2", "DTMF-2", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "Call Region 5", "NONE", "1", "NONE", "16", "1"
"US - Leonard", "DMR", "12.5", "448.650000", "443.650000", "-NULL-", "NORMAL", "Color Code Free", "Low", "Low", "360", "0", "HIGH", "No", "No", "No", "No", "Yes", "000.0", "000.0", "180", "DTMF-2", "DTMF-2", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "US", "NONE", "1", "NONE", "16", "1"
"TAC 310 - Leonar", "DMR", "12.5", "448.650000", "443.650000", "-NULL-", "NORMAL", "Color Code Free", "Low", "Low", "360", "0", "HIGH", "No", "No", "No", "No", "Yes", "000.0", "000.0", "180", "DTMF-2", "DTMF-2", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "NA - TAC 310", "NONE", "1", "NONE", "16", "1"
"TAC 311 - Leonar", "DMR", "12.5", "448.650000", "443.650000", "-NULL-", "NORMAL", "Color Code Free", "Low", "Low", "360", "0", "HIGH", "No", "No", "No", "No", "Yes", "000.0", "000.0", "180", "DTMF-2", "DTMF-2", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "NA - TAC 311", "NONE", "1", "NONE", "16", "1"
"TAC 312 - Leonar", "DMR", "12.5", "448.650000", "443.650000", "-NULL-", "NORMAL", "Color Code Free", "Low", "Low", "360", "0", "HIGH", "No", "No", "No", "No", "Yes", "000.0", "000.0", "180", "DTMF-2", "DTMF-2", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "NA - TAC 312", "NONE", "1", "NONE", "16", "1"
"WW-Eng - Leonard", "DMR", "12.5", "448.650000", "443.650000", "-NULL-", "NORMAL", "Color Code Free", "Low", "Low", "360", "0", "HIGH", "No", "No", "No", "No", "Yes", "000.0", "000.0", "180", "DTMF-2", "DTMF-2", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "English", "NONE", "1", "NONE", "16", "1"
"Parrot - Leonard", "DMR", "12.5", "448.650000", "443.650000", "-NULL-", "NORMAL", "Color Code Free", "Low", "Low", "360", "0", "HIGH", "No", "No", "No", "No", "No", "000.0", "000.0", "180", "DTMF-2", "DTMF-2", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "BM Parrot", "NONE", "1", "NONE", "16", "1"
"Local 2-S Tulsa", "DMR", "12.5", "447.162500", "442.162500", "-NULL-", "NORMAL", "Color Code Free", "Low", "Low", "360", "0", "HIGH", "No", "No", "No", "No", "Yes", "000.0", "000.0", "180", "Off", "Off", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "LCL 2", "NONE", "2", "NONE", "1", "2"
"Local 9-S Tulsa", "DMR", "12.5", "447.162500", "442.162500", "-NULL-", "NORMAL", "Color Code Free", "Low", "Low", "360", "0", "HIGH", "No", "No", "No", "No", "Yes", "000.0", "000.0", "180", "Off", "Off", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "LCL 2", "NONE", "2", "NONE", "1", "2"
"SCARS-S Tulsa", "DMR", "12.5", "447.162500", "442.162500", "-NULL-", "NORMAL", "Color Code Free", "Low", "Low", "360", "0", "HIGH", "No", "No", "No", "No", "Yes", "000.0", "000.0", "180", "Off", "Off", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "Local SCARS", "NONE", "2", "NONE", "1", "2"
"Cent OK-S Tulsa", "DMR", "12.5", "447.162500", "442.162500", "-NULL-", "NORMAL", "Color Code Free", "Low", "Low", "360", "0", "HIGH", "No", "No", "No", "No", "Yes", "000.0", "000.0", "180", "Off", "Off", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "BM C OK", "NONE", "2", "NONE", "1", "2"
"East OK-S Tulsa", "DMR", "12.5", "447.162500", "442.162500", "-NULL-", "NORMAL", "Color Code Free", "Low", "Low", "360", "0", "HIGH", "No", "No", "No", "No", "Yes", "000.0", "000.0", "180", "Off", "Off", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "BM E OK", "NONE", "2", "NONE", "1", "2"
"Okla-S Tulsa", "DMR", "12.5", "447.162500", "442.162500", "-NULL-", "NORMAL", "Color Code Free", "Low", "Low", "360", "0", "HIGH", "No", "No", "No", "No", "Yes", "000.0", "000.0", "180", "Off", "Off", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "BM OK", "NONE", "2", "NONE", "1", "2"
"Region 5-S Tulsa", "DMR", "12.5", "447.162500", "442.162500", "-NULL-", "NORMAL", "Color Code Free", "Low", "Low", "360", "0", "HIGH", "No", "No", "No", "No", "Yes", "000.0", "000.0", "180", "Off", "Off", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "Call Region 5", "NONE", "2", "NONE", "1", "1"
"US-S Tulsa", "DMR", "12.5", "447.162500", "442.162500", "-NULL-", "NORMAL", "Color Code Free", "Low", "Low", "360", "0", "HIGH", "No", "No", "No", "No", "Yes", "000.0", "000.0", "180", "Off", "Off", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "US", "NONE", "2", "NONE", "1", "1"
"TAC 310-S Tulsa", "DMR", "12.5", "447.162500", "442.162500", "-NULL-", "NORMAL", "Color Code Free", "Low", "Low", "360", "0", "HIGH", "No", "No", "No", "No", "Yes", "000.0", "000.0", "180", "Off", "Off", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "NA - TAC 310", "NONE", "2", "NONE", "1", "1"
"TAC 311-S Tulsa", "DMR", "12.5", "447.162500", "442.162500", "-NULL-", "NORMAL", "Color Code Free", "Low", "Low", "360", "0", "HIGH", "No", "No", "No", "No", "Yes", "000.0", "000.0", "180", "Off", "Off", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "NA - TAC 311", "NONE", "2", "NONE", "1", "1"
"TAC 312-S Tulsa", "DMR", "12.5", "447.162500", "442.162500", "-NULL-", "NORMAL", "Color Code Free", "Low", "Low", "360", "0", "HIGH", "No", "No", "No", "No", "Yes", "000.0", "000.0", "180", "Off", "Off", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "NA - TAC 312", "NONE", "2", "NONE", "1", "1"
"WW-Eng-S Tulsa", "DMR", "12.5", "447.162500", "442.162500", "-NULL-", "NORMAL", "Color Code Free", "Low", "Low", "360", "0", "HIGH", "No", "No", "No", "No", "Yes", "000.0", "000.0", "180", "Off", "Off", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "English", "NONE", "2", "NONE", "1", "1"
"Parrot-S Tulsa", "DMR", "12.5", "447.162500", "442.162500", "-NULL-", "NORMAL", "Color Code Free", "Low", "Low", "360", "0", "HIGH", "No", "No", "No", "No", "No", "000.0", "000.0", "180", "Off", "Off", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "BM Parrot", "NONE", "2", "NONE", "1", "1"
"WWYL Norman", "DMR", "12.5", "448.825000", "443.825000", "-NULL-", "NORMAL", "Color Code Free", "Low", "Low", "360", "0", "HIGH", "No", "No", "No", "No", "Yes", "000.0", "000.0", "180", "DTMF-2", "DTMF-2", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "Worldwide YL", "NONE", "1", "NONE", "16", "1"
"WWYL Yukon", "DMR", "12.5", "449.325000", "444.325000", "-NULL-", "NORMAL", "Color Code Free", "Low", "Low", "360", "0", "HIGH", "No", "No", "No", "No", "Yes", "000.0", "000.0", "180", "DTMF-2", "DTMF-2", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "Worldwide YL", "NONE", "1", "NONE", "16", "1"
"WWYL OKC DT", "DMR", "12.5", "448.225000", "443.225000", "-NULL-", "NORMAL", "Color Code Free", "Low", "Low", "360", "0", "HIGH", "No", "No", "No", "No", "Yes", "000.0", "000.0", "180", "DTMF-2", "DTMF-2", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "Worldwide YL", "NONE", "1", "NONE", "16", "1"
"WWYL OKC NW", "DMR", "12.5", "447.625000", "442.625000", "-NULL-", "NORMAL", "Color Code Free", "Low", "Low", "360", "0", "HIGH", "No", "No", "No", "No", "Yes", "000.0", "000.0", "180", "DTMF-2", "DTMF-2", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "Worldwide YL", "NONE", "1", "NONE", "16", "1"
"WWYL OKC E", "DMR", "12.5", "448.175000", "443.175000", "-NULL-", "NORMAL", "Color Code Free", "Low", "Low", "360", "0", "HIGH", "No", "No", "No", "No", "Yes", "000.0", "000.0", "180", "DTMF-2", "DTMF-2", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "Worldwide YL", "NONE", "1", "NONE", "16", "1"
"WWYL Edmond", "DMR", "12.5", "447.325000", "442.325000", "-NULL-", "NORMAL", "Color Code Free", "Low", "Low", "360", "0", "HIGH", "No", "No", "No", "No", "Yes", "000.0", "000.0", "180", "DTMF-2", "DTMF-2", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "Worldwide YL", "NONE", "1", "NONE", "16", "1"
